Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
121,3780,3780.000,486,2514,4190,5282,7545,9657,11882,16443,20375
122,3920,3920.000,467,2465,4112,5095,7234,9228,10722,15974,19575
123,3929,3929.000,463,2484,4105,5093,7188,9088,11358,15754,20339
124,3962,3962.000,451,2455,3852,5048,7139,9112,11159,15916,23548
125,3669,3669.000,485,2544,4285,5457,7698,10335,12539,17603,25907
126,3643,3643.000,465,2543,4387,5476,7630,10186,13209,17687,25907
127,3934,3934.000,479,2486,4148,5079,7184,9060,10738,16000,19847
128,3858,3858.000,462,2486,4138,5188,7314,9289,11268,16453,22804
129,3957,3957.000,470,2455,4029,5051,7093,9097,10847,16201,19769
130,3918,3918.000,461,2456,4138,5097,7122,9202,11314,15770,23362
131,3889,3889.000,476,2486,4141,5155,7225,9316,11520,16329,20395
132,3770,3770.000,464,2481,4353,5292,7398,9721,12305,16494,21603
133,3871,3871.000,463,2512,4185,5171,7348,9330,11215,15960,19473
134,3532,3532.000,488,2691,4892,5653,7751,9966,12995,17433,26465
135,3866,3866.000,454,2474,4226,5179,7224,9248,11463,16469,26273
136,3838,3838.000,452,2487,4395,5199,7268,9260,11520,16090,20066
137,3510,3510.000,438,2731,4981,5698,7880,10244,12507,17264,24321
138,3874,3874.000,461,2489,4179,5161,7279,9277,11427,15746,20479
139,3983,3983.000,450,2409,4168,5019,6922,9010,11504,15653,18994
140,4074,4074.000,465,2406,3912,4912,6982,8831,10525,15273,21923
141,3975,3975.000,472,2446,4080,5025,7017,8968,11112,15799,26763
142,3910,3910.000,463,2463,4208,5119,7230,9126,10934,16161,20527
143,3991,3991.000,466,2395,4185,4997,7064,8924,10557,15628,20046
144,3974,3974.000,466,2416,4031,5038,7157,9127,11173,15585,22441
145,4102,4102.000,448,2383,3896,4871,6950,8674,10242,15555,18904
146,4030,4030.000,480,2414,4110,4961,6897,8854,10610,15411,20402
147,3997,3997.000,464,2411,4065,5001,7116,8957,10477,15813,21015
148,3975,3975.000,465,2415,4215,5034,7074,9032,10920,15579,20577
149,4042,4042.000,464,2380,4086,4947,6967,8856,11148,15329,20261
150,4036,4036.000,466,2401,3935,4952,6963,8869,11074,15657,21795
